date_posted;funny;helpful;hour_played;recommendation;title;Rank;Year;Genre;Publisher;Global_Sales
20-04-2015;0;0;215;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
20-04-2015;0;0;413;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
20-04-2015;0;0;2834;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
21-04-2015;0;0;157;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
22-04-2015;0;0;434;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-04-2015;0;0;454;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
23-04-2015;0;0;1076;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
25-04-2015;0;0;311;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
25-04-2015;0;0;446;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
26-04-2015;0;0;347;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
26-04-2015;0;0;1355;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
27-04-2015;0;0;744;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
28-04-2015;0;0;314;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
29-04-2015;0;0;3;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
29-04-2015;0;0;192;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
29-04-2015;0;0;207;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
02-05-2015;0;0;175;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
02-05-2015;0;0;224;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
02-05-2015;0;0;278;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
02-05-2015;0;0;463;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
02-05-2015;0;0;522;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;19;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;20;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;22;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;28;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;67;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;120;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;137;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;148;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;215;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;237;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;261;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;278;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;401;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;420;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
03-05-2015;0;0;466;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;0;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;3;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;18;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;20;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;21;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;34;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;67;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;67;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;69;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;87;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;91;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;103;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;107;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;109;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;111;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;112;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;137;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;146;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;151;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;153;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;155;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;186;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;193;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;206;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;234;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;250;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;250;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;268;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;323;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;357;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;372;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;396;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;424;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;496;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;531;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;657;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;750;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;1031;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
04-05-2015;0;0;1572;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;1;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;9;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;13;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;17;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;21;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;26;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;27;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;34;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;36;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;40;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;41;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;41;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;43;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;44;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;51;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;52;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;53;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;66;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;76;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;82;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;85;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;90;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;97;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;105;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;107;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;115;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;118;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;123;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;138;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;143;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;148;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;148;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;152;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;153;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;158;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;163;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;170;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;182;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;183;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;186;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;213;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;218;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;223;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;326;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;383;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;504;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;631;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;633;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;656;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
05-05-2015;0;0;1131;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;0;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;3;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;4;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;9;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;14;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;19;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;25;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;26;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;32;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;35;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;36;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;37;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;39;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;40;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;42;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;46;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;48;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;50;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;54;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;57;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;57;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;61;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;65;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;71;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
06-05-2015;0;0;71;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;80;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;82;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;83;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;85;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;85;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;86;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;87;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;87;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;88;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;89;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;91;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;91;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;91;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;91;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;91;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;96;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;96;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;97;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;98;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;100;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;100;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;100;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;101;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;102;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;103;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;104;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;104;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;105;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;108;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;110;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;112;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;113;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;116;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;117;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;119;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;119;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;120;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;123;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;124;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;125;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;127;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;128;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;129;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;130;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;136;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;136;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;138;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;141;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;142;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;143;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;143;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;144;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;145;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;147;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;149;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;151;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;152;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;155;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;158;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;161;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;162;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
14-04-2015;0;0;163;Not Recommended;Grand Theft Auto V;1898;2015;Action;Take-Two Interactive;1,08
